"decmal year", "latitude", "longitude", "bottom depth(m)","recruits per m^2"
2002.56, 38.4315, -74.0807, 60, 3.753956e-02
2002.56, 38.4767, -74.2212, 49, 9.754732e-02
2002.56, 38.5667, -74.2133, 47, 3.083308e-02
2002.56, 38.5735, -74.1278, 50, 2.522904e-02
2002.56, 38.6032, -74.0792, 55, 3.085748e-01
2002.56, 38.656, -73.8877, 48, 9.400921e-03
2002.56, 38.6172, -73.8652, 53, 1.005797e-02
2002.56, 38.65, -73.8217, 54, 4.747243e-03
2002.55, 38.5577, -73.6305, 71, 5.132097e-02
2002.55, 38.6048, -73.7183, 59, 4.587475e-02
2002.55, 38.532, -73.7378, 64, 9.398539e-02
2002.55, 38.4375, -73.8055, 66, 9.261955e-03
2002.55, 38.4388, -73.8443, 62, 5.021727e-02
2002.55, 38.2678, -73.9387, 66, 5.902904e-02
2002.55, 38.3207, -74.0043, 66, 0.000000e+00
2002.56, 38.353, -74.0068, 64, 0.000000e+00
2002.56, 38.3908, -74.0063, 61, 1.998824e-02
2002.56, 38.4387, -73.992, 56, 4.097593e-02
2002.56, 38.6515, -73.7597, 57, 9.708357e-03
2002.56, 38.9797, -73.5995, 50, 5.227120e-03
2002.56, 39.0588, -73.6253, 49, 2.416406e-03
2002.56, 39.104, -73.5815, 45, 6.707662e-03
2002.56, 39.145, -73.4933, 51, 3.904873e-03
2002.56, 39.314, -73.3327, 49, 1.027090e-03
2002.56, 39.0257, -73.4708, 56, 2.099991e-03
2002.56, 39.0963, -73.4588, 58, 5.725312e-03
2002.56, 39.356, -73.2738, 55, 8.553989e-04
2002.56, 38.7298, -73.7047, 57, 6.261039e-03
2002.56, 38.7258, -73.7795, 51, 9.543116e-03
2002.56, 38.8093, -73.704, 53, 2.458593e-02
2002.56, 38.8142, -73.6147, 55, 1.332384e-02
2002.54, 39.353, -73.0177, 67, 8.839093e-02
2002.55, 39.1075, -73.0417, 73, 4.725535e-03
2002.55, 39.0618, -73.1822, 74, 6.293041e-03
2002.55, 39.023, -73.1867, 73, 6.740015e-03
2002.55, 38.8055, -73.4418, 67, 3.502076e-03
2002.55, 38.7738, -73.4465, 70, 0.000000e+00
2002.55, 38.6858, -73.4838, 71, 0.000000e+00
2002.56, 38.842, -73.5187, 58, 3.719747e-02
2002.56, 38.9027, -73.4253, 63, 2.686093e-02
2002.56, 38.934, -73.3135, 65, 1.843261e-02
2002.56, 38.9795, -73.3835, 65, 1.541381e-02
2002.56, 39.0173, -73.3972, 60, 5.071901e-03
2002.56, 39.1045, -73.31, 62, 1.639727e-02
2002.56, 39.139, -73.2633, 61, 4.123865e-02
2002.56, 39.2335, -73.0553, 71, 2.391871e-03
2002.56, 39.2337, -73.1923, 64, 3.553524e-02
2002.56, 39.2315, -73.2393, 62, 1.526344e-03
2002.56, 39.3568, -73.1575, 61, 2.986711e-03
2002.56, 39.35, -73.0918, 58, 3.935959e-03
2002.56, 38.6513, -73.7002, 62, 4.729479e-03
2002.56, 38.6867, -73.5645, 62, 2.410179e-02
2002.56, 38.7597, -73.5602, 64, 1.450457e-02
2002.55, 39.0962, -72.8183, 113, 0.000000e+00
2002.55, 38.9883, -73.0087, 84, 0.000000e+00
2002.55, 38.8595, -73.0685, 91, 0.000000e+00
2002.55, 38.5557, -73.4088, 86, 0.000000e+00
2002.55, 39.2708, -72.8797, 78, 3.400941e-03
2002.55, 39.0675, -73.0215, 81, 0.000000e+00
2002.55, 38.8167, -73.2338, 79, 4.221482e-04
2002.55, 38.6918, -73.4023, 73, 1.088905e-03
2002.58, 40.0762, -73.7003, 36, 1.041549e-02
2002.58, 39.9103, -73.587, 30, 1.937701e-04
2002.58, 39.8613, -73.517, 36, 4.138386e-04
2002.58, 39.7643, -73.4027, 36, 1.377168e-03
2002.58, 39.691, -73.1783, 45, 3.350682e-03
2002.58, 39.5247, -73.1593, 43, 2.745292e-03
2002.58, 40.0585, -73.4088, 51, 0.000000e+00
2002.58, 40.115, -73.5648, 72, 0.000000e+00
2002.58, 40.2967, -73.7805, 51, 0.000000e+00
2002.58, 40.2867, -73.7783, 54, 0.000000e+00
2002.58, 39.8515, -73.272, 44, 6.403267e-03
2002.58, 39.888, -73.3357, 46, 1.289816e-02
2002.58, 39.9697, -73.3697, 62, 0.000000e+00
2002.58, 39.7315, -73.0643, 55, 8.411920e-03
2002.58, 39.7317, -73.0958, 51, 1.681435e-02
2002.58, 39.7243, -73.0092, 53, 1.974834e-03
2002.54, 39.7238, -72.8703, 72, 2.020540e-04
2002.54, 39.6805, -72.8113, 71, 2.101668e-04
2002.54, 39.5212, -72.5975, 85, 0.000000e+00
2002.54, 39.516, -72.73, 68, 1.314392e-01
2002.54, 39.518, -72.8143, 67, 1.469785e-01
2002.55, 39.227, -72.7552, 109, 0.000000e+00
2002.56, 39.5208, -73.0402, 66, 1.402262e-03
2002.56, 39.5593, -73.0022, 68, 2.130402e-03
2002.58, 39.9882, -73.3005, 59, 4.170674e-04
2002.58, 39.9482, -73.2258, 71, 0.000000e+00
2002.58, 39.8533, -73.0575, 71, 4.588359e-04
2002.58, 39.6455, -73.0257, 60, 0.000000e+00
2002.58, 39.6435, -72.9758, 63, 3.564268e-03
2002.58, 39.719, -72.9612, 65, 5.954960e-03
2002.54, 39.485, -72.87, 66, 8.830704e-02
2002.54, 39.489, -72.9112, 60, 1.512880e-02
2002.54, 39.4462, -72.9742, 65, 7.609888e-03
2002.54, 39.3483, -72.95, 74, 1.467612e-03
2002.54, 39.4452, -72.8498, 69, 2.089221e-01
2002.54, 39.419, -72.8333, 69, 8.443108e-02
2002.56, 39.437, -73.0815, 67, 3.583307e-03
2002.54, 39.4932, -72.6137, 89, 0.000000e+00
2002.54, 39.4167, -72.6667, 92, 0.000000e+00
2002.55, 39.3562, -72.819, 78, 8.582393e-04
2002.55, 39.3235, -72.8378, 77, 4.194618e-03
2002.55, 39.3058, -72.781, 84, 0.000000e+00
2002.58, 40.565, -72.4683, 44, 0.000000e+00
2002.58, 40.4825, -72.6072, 44, 0.000000e+00
2002.58, 40.4388, -72.8632, 44, 1.016746e-03
2002.58, 40.449, -73.023, 37, 3.054113e-03
2002.58, 40.1887, -73.17, 41, 2.052956e-04
2002.58, 40.1488, -73.3305, 40, 4.648446e-03
2002.58, 40.4015, -72.6635, 47, 2.131175e-04
2002.58, 40.3258, -72.7818, 51, 1.185409e-03
2002.58, 40.018, -73.0447, 47, 0.000000e+00
2002.58, 39.911, -73.0213, 52, 2.129758e-04
2002.58, 39.8548, -72.9075, 55, 6.326599e-03
2002.58, 39.8605, -72.7793, 55, 6.637667e-03
2002.58, 40.0605, -72.7605, 59, 2.983336e-03
2002.58, 40.1007, -72.8525, 51, 0.000000e+00
2002.58, 40.1432, -72.827, 53, 0.000000e+00
2002.58, 40.3163, -72.4868, 51, 0.000000e+00
2002.54, 40.2685, -72.0805, 63, 0.000000e+00
2002.54, 40.1855, -72.1108, 66, 5.353588e-03
2002.54, 40.1058, -72.1782, 71, 0.000000e+00
2002.54, 40.0188, -72.3805, 72, 0.000000e+00
2002.54, 39.9368, -72.3762, 72, 2.004547e-03
2002.54, 39.937, -72.5292, 66, 1.487229e-02
2002.54, 39.9637, -72.6308, 59, 4.209187e-04
2002.54, 39.8492, -72.668, 61, 4.238754e-02
2002.54, 39.6868, -72.7887, 71, 4.612657e-03
2002.58, 40.4732, -72.2708, 59, 4.945601e-03
2002.58, 39.8148, -72.9717, 73, 8.268779e-04
2002.58, 40.0218, -72.7103, 59, 1.394657e-03
2002.58, 40.231, -72.5798, 56, 0.000000e+00
2002.58, 40.2665, -72.3563, 58, 0.000000e+00
2002.58, 40.3137, -72.2832, 57, 0.000000e+00
2002.58, 40.312, -72.1862, 60, 0.000000e+00
2002.57, 40.9282, -71.7913, 44, 4.312095e-03
2002.58, 40.8535, -71.8793, 40, 0.000000e+00
2002.58, 40.8157, -71.8495, 41, 0.000000e+00
2002.58, 40.7265, -72.38, 37, 8.394579e-04
2002.58, 40.8135, -72.0808, 40, 4.078515e-04
2002.58, 40.6888, -72.1755, 46, 4.849725e-03
2002.58, 40.8115, -71.7808, 53, 8.215470e-04
2002.58, 40.6835, -71.9202, 50, 0.000000e+00
2002.58, 40.6893, -72.0413, 50, 1.707132e-03
2002.58, 40.6452, -72.145, 50, 5.943259e-03
2002.58, 40.5662, -72.1698, 55, 8.435269e-04
2002.58, 40.526, -72.2802, 53, 4.479076e-04
2002.58, 40.5682, -71.9787, 60, 4.017954e-04
2002.58, 40.3537, -71.8528, 73, 0.000000e+00
2002.58, 40.6402, -71.72, 66, 2.106936e-04
2002.58, 40.7273, -71.6455, 68, 0.000000e+00
2002.59, 40.6528, -71.5787, 71, 0.000000e+00
2002.59, 40.4477, -71.4873, 75, 0.000000e+00
2003.6, 36.6492, -74.7812, 62, 0.000000e+00
2003.6, 36.559, -74.8169, 48, 2.243311e-04
2003.6, 36.6054, -74.8149, 53, 3.163474e-03
2003.6, 36.6432, -74.8139, 55, 3.878407e-03
2003.6, 36.6466, -74.8474, 50, 2.087019e-04
2003.6, 36.6335, -74.7665, 80, 0.000000e+00
2003.6, 36.5829, -74.7814, 78, 0.000000e+00
2003.6, 36.5494, -74.7894, 77, 0.000000e+00
2003.6, 36.5736, -74.7837, 78, 0.000000e+00
2003.6, 36.522, -74.7955, 77, 0.000000e+00
2003.6, 36.8475, -74.7838, 60, 0.000000e+00
2003.6, 36.8506, -74.8495, 49, 9.689183e-03
2003.6, 37.1136, -74.8843, 48, 5.330219e-03
2003.61, 37.1418, -74.8838, 47, 1.258439e-02
2003.61, 37.5211, -74.7126, 54, 3.218194e-02
2003.61, 37.5633, -74.7175, 52, 1.027880e-02
2003.61, 37.7307, -74.7121, 47, 1.316878e-03
2003.61, 37.7226, -74.6728, 51, 3.927302e-03
2003.6, 37.1482, -74.7806, 67, 0.000000e+00
2003.6, 37.0681, -74.7803, 72, 4.300320e-04
2003.6, 36.9369, -74.7795, 61, 0.000000e+00
2003.6, 36.8171, -74.7781, 68, 0.000000e+00
2003.6, 37.6098, -74.6181, 56, 4.150535e-02
2003.6, 37.5699, -74.5159, 66, 2.617864e-03
2003.6, 37.5645, -74.4811, 67, 1.274543e-02
2003.6, 37.4766, -74.5813, 60, 6.657536e-02
2003.6, 37.3558, -74.6772, 59, 1.976254e-02
2003.6, 37.2787, -74.7082, 63, 1.507447e-02
2003.61, 37.4531, -74.6808, 55, 1.607672e-01
2003.61, 37.5203, -74.6666, 59, 7.464311e-02
2003.61, 37.7711, -74.6213, 53, 4.126327e-03
2003.61, 37.8528, -74.5766, 51, 3.707267e-03
2003.61, 37.9782, -74.4831, 50, 2.356130e-03
2003.61, 37.9802, -74.412, 53, 3.999727e-03
2003.61, 38.0152, -74.3872, 51, 1.833986e-02
2003.61, 38.1853, -74.2819, 43, 3.296874e-01
2003.61, 38.2276, -74.3042, 46, 1.573707e-01
2003.61, 38.3137, -74.3111, 48, 9.401145e-02
2003.61, 38.3483, -74.2776, 51, 2.972025e-02
2003.61, 38.3561, -74.2176, 55, 4.317952e-01
2003.6, 38.1085, -74.1767, 68, 4.868067e-02
2003.6, 37.9847, -74.3146, 61, 6.690095e-04
2003.6, 37.9745, -74.3737, 58, 4.150621e-03
2003.6, 37.9396, -74.3384, 61, 0.000000e+00
2003.6, 37.8103, -74.3772, 66, 2.368526e-02
2003.6, 37.8149, -74.4724, 60, 8.120089e-02
2003.6, 37.7648, -74.4887, 59, 1.429965e-02
2003.6, 37.7001, -74.4851, 62, 3.821342e-03
2003.6, 37.7279, -74.6182, 57, 1.279396e-03
2003.6, 38.2726, -73.9769, 67, 1.017224e-03
2003.6, 38.2705, -74.1743, 63, 4.646313e-03
2003.6, 38.1809, -74.1477, 69, 4.002506e-02
2003.52, 38.4863, -73.9799, 51, 9.785595e-01
2003.6, 38.6445, -73.8113, 56, 6.773176e-02
2003.6, 38.6038, -73.8756, 52, 1.863890e+00
2003.61, 38.4003, -74.1496, 54, 1.675550e-01
2003.61, 38.5203, -74.0514, 54, 3.749195e+00
2003.61, 38.5592, -74.1083, 53, 3.417577e-02
2003.61, 38.5616, -74.1447, 49, 6.376025e-02
2003.61, 38.602, -74.0797, 55, 8.896222e-03
2003.61, 38.6082, -73.9847, 48, 9.337587e-01
2003.61, 38.641, -73.9456, 46, 2.755063e-01
2003.52, 38.6027, -73.7152, 57, 1.896501e+00
2003.52, 38.563, -73.6791, 62, 5.258691e+00
2003.52, 38.5615, -73.8031, 57, 5.325510e+00
2003.52, 38.4788, -73.7503, 66, 8.615261e-02
2003.52, 38.4346, -73.7498, 69, 2.511173e-03
2003.52, 38.3919, -73.8129, 71, 6.924358e-04
2003.52, 38.4393, -73.8451, 61, 1.627028e-01
2003.52, 38.3961, -73.8847, 65, 1.356374e-02
2003.52, 38.4335, -74.0163, 54, 1.039689e-01
2003.6, 38.4037, -73.9783, 59, 1.567152e-02
2003.6, 38.361, -73.9798, 61, 4.460063e-04
2003.6, 38.3589, -74.0755, 61, 4.673920e-03
2003.61, 39.0224, -73.641, 50, 1.797538e-02
2003.61, 39.0262, -73.5846, 52, 1.475313e-01
2003.61, 39.0515, -73.5742, 50, 2.824725e-01
2003.61, 39.2812, -73.374, 50, 1.272012e-03
2003.61, 38.9038, -73.6426, 45, 2.129353e-02
2003.61, 39.1019, -73.4202, 54, 3.696285e-02
2003.61, 39.2784, -73.311, 55, 1.784305e-02
2003.61, 39.3896, -73.2468, 53, 1.460075e-03
2003.61, 38.7355, -73.7707, 51, 1.497434e-01
2003.61, 38.8152, -73.6771, 56, 9.733205e-03
2003.52, 39.2192, -73.043, 72, 0.000000e+00
2003.52, 39.2754, -73.0478, 68, 1.595248e-02
2003.52, 39.1872, -73.2564, 59, 1.006317e-01
2003.52, 39.1367, -73.1192, 69, 1.542240e-02
2003.52, 39.122, -73.1934, 65, 3.242340e-02
2003.52, 39.0652, -73.1707, 70, 0.000000e+00
2003.52, 38.9814, -73.2807, 65, 4.967297e-03
2003.52, 38.8544, -73.379, 65, 1.274763e-01
2003.52, 38.8558, -73.4209, 65, 3.650805e-01
2003.52, 38.8546, -73.5207, 58, 1.689275e-01
2003.6, 39.3501, -73.1447, 62, 2.046201e-02
2003.6, 39.3102, -73.1664, 62, 1.341218e-02
2003.6, 39.3147, -73.2086, 61, 1.107431e-03
2003.6, 39.0944, -73.3768, 57, 9.454578e-02
2003.6, 39.0714, -73.3785, 58, 1.022358e-01
2003.6, 38.9661, -73.4001, 60, 7.240989e-02
2003.52, 38.7271, -73.5148, 65, 7.251444e-01
2003.52, 38.6965, -73.5281, 64, 2.616898e+00
2003.52, 38.614, -73.5796, 71, 2.618588e-02
2003.6, 38.7261, -73.6721, 57, 2.431430e-01
2003.52, 39.0602, -72.8774, 93, 0.000000e+00
2003.52, 39.2707, -72.8785, 77, 0.000000e+00
2003.52, 39.1476, -72.9092, 86, 0.000000e+00
2003.52, 39.061, -73.0106, 80, 0.000000e+00
2003.52, 38.9413, -73.0671, 79, 0.000000e+00
2003.52, 38.7343, -73.3758, 75, 0.000000e+00
2003.61, 39.5238, -73.1166, 44, 6.775335e-03
2003.61, 39.9042, -73.4055, 44, 2.043882e-02
2003.61, 40.1027, -73.449, 42, 2.923324e-02
2003.61, 40.1402, -73.5599, 36, 8.688788e-03
2003.61, 40.0651, -73.7893, 28, 1.517845e-02
2003.61, 40.1054, -73.7478, 31, 1.472753e-02
2003.61, 39.7299, -73.0164, 52, 1.318144e-02
2003.61, 39.7267, -73.1117, 47, 3.671055e-03
2003.61, 39.8606, -73.1437, 53, 1.727511e-02
2003.61, 39.8498, -73.22, 49, 7.152701e-02
2003.61, 39.8957, -73.3495, 47, 1.404121e-01
2003.61, 39.9379, -73.3823, 49, 4.475423e-02
2003.61, 40.0225, -73.3133, 48, 9.662571e-02
2003.61, 40.0527, -73.42, 53, 2.213439e-04
2003.61, 40.1075, -73.6207, 45, 0.000000e+00
2003.61, 40.289, -73.7887, 58, 0.000000e+00
2003.52, 39.5239, -72.6445, 77, 0.000000e+00
2003.6, 39.5663, -72.7766, 69, 9.855887e-02
2003.61, 39.5539, -73.0581, 64, 2.714209e-03
2003.61, 39.6055, -72.8896, 61, 5.613952e-02
2003.61, 39.6443, -72.8582, 65, 6.109261e-04
2003.61, 39.6883, -72.8789, 66, 5.156754e-03
2003.61, 39.6489, -72.9389, 62, 1.302908e-02
2003.61, 39.6456, -72.9764, 62, 3.754889e-03
2003.61, 39.7659, -72.9951, 68, 5.833493e-03
2003.61, 39.8133, -73.048, 67, 0.000000e+00
2003.61, 39.8449, -73.1122, 58, 5.314324e-03
2003.61, 39.9826, -73.3743, 63, 0.000000e+00
2003.61, 40.0614, -73.5172, 57, 0.000000e+00
2003.6, 39.4849, -72.7401, 71, 1.887359e-02
2003.6, 39.4808, -72.8141, 61, 4.408957e-02
2003.6, 39.4316, -72.8151, 69, 3.149305e-02
2003.6, 39.4444, -72.8418, 70, 2.049377e-03
2003.6, 39.3539, -72.907, 69, 1.073210e-02
2003.6, 39.3533, -72.9518, 73, 3.864665e-03
2003.61, 39.4391, -73.0807, 66, 1.003515e-02
2003.61, 39.4783, -73.0783, 66, 3.116825e-03
2003.52, 39.4852, -72.6823, 76, 0.000000e+00
2003.52, 39.4795, -72.587, 95, 0.000000e+00
2003.52, 39.4373, -72.5783, 106, 0.000000e+00
2003.52, 39.4357, -72.6617, 89, 0.000000e+00
2003.52, 39.3837, -72.686, 96, 0.000000e+00
2003.52, 39.3528, -72.8089, 76, 0.000000e+00
2003.52, 39.2739, -72.7789, 89, 0.000000e+00
2003.61, 40.3166, -73.0153, 38, 4.409012e-03
2003.61, 40.4764, -72.7999, 42, 4.405337e-04
2003.62, 40.6396, -72.5094, 36, 1.752403e-03
2003.62, 40.6881, -72.4627, 35, 1.129493e-03
2003.61, 39.9045, -72.9741, 53, 2.624602e-02
2003.61, 40.3078, -72.785, 49, 8.509842e-03
2003.61, 40.2306, -72.9411, 46, 7.123099e-03
2003.61, 40.1914, -72.8212, 53, 5.271299e-03
2003.61, 40.2265, -72.7242, 54, 4.761314e-02
2003.61, 40.0608, -72.7113, 57, 1.917100e-02
2003.61, 40.3225, -72.5446, 51, 1.976898e-03
2003.62, 40.4445, -72.3546, 55, 7.698590e-03
2003.62, 40.4792, -72.3563, 53, 8.868395e-02
2003.6, 40.3935, -72.1825, 63, 5.878116e-03
2003.6, 40.2715, -72.2431, 60, 1.151686e-03
2003.6, 40.2306, -72.18, 63, 2.657616e-03
2003.6, 40.1857, -72.1763, 67, 0.000000e+00
2003.6, 40.1854, -72.1124, 64, 5.822828e-02
2003.6, 40.1484, -72.0525, 64, 4.593973e-02
2003.6, 40.0651, -72.3128, 72, 0.000000e+00
2003.6, 40.0236, -72.4073, 67, 0.000000e+00
2003.6, 39.8995, -72.4437, 71, 1.414020e-02
2003.6, 39.7736, -72.55, 63, 1.355727e-02
2003.6, 39.7064, -72.6708, 67, 2.664946e-03
2003.61, 39.7308, -72.8342, 73, 0.000000e+00
2003.61, 40.1462, -72.6144, 57, 2.577573e-02
2003.61, 40.2313, -72.646, 57, 6.806267e-01
2003.61, 40.2719, -72.4126, 55, 1.953982e-03
2003.62, 40.4867, -72.307, 51, 6.705833e-03
2003.62, 40.6877, -72.355, 40, 2.775188e-03
2003.62, 40.7671, -72.316, 36, 2.866943e-03
2003.62, 40.8136, -72.1818, 38, 2.571551e-03
2003.62, 40.728, -72.1434, 45, 2.171966e-04
2003.62, 40.7282, -72.0549, 46, 1.921072e-02
2003.62, 40.8117, -71.8797, 40, 1.729445e-02
2003.62, 40.5611, -72.2771, 51, 3.111155e-02
2003.62, 40.6882, -72.1448, 46, 8.703072e-03
2003.62, 40.6044, -72.1774, 50, 2.113871e-02
2003.62, 40.6058, -72.0088, 52, 1.078995e-03
2003.62, 40.6933, -71.8896, 51, 8.388696e-03
2003.62, 40.8933, -71.747, 53, 2.404426e-03
2003.59, 40.515, -71.7108, 69, 0.000000e+00
2003.59, 40.3213, -71.7992, 70, 0.000000e+00
2003.59, 40.4817, -72.0104, 60, 2.257738e-04
2003.6, 40.457, -72.1238, 57, 1.156852e+00
2003.62, 40.5585, -72.018, 55, 9.206278e-03
2003.62, 40.7889, -71.7452, 56, 1.247573e-02
2004.53, 36.5162, -74.8138, 52, 4.179323e-03
2004.53, 36.6445, -74.8387, 46, 6.672418e-03
2004.53, 36.6367, -74.819, 50, 2.285610e-02
2004.53, 36.6042, -74.7753, 77, 0.000000e+00
2004.53, 36.5227, -74.7967, 73, 0.000000e+00
2004.53, 36.7642, -74.8122, 50, 8.750386e-02
2004.53, 36.8482, -74.8087, 50, 3.594165e-02
2004.53, 36.8892, -74.8455, 51, 9.395522e-03
2004.53, 37.0492, -74.8832, 47, 0.000000e+00
2004.53, 37.393, -74.724, 51, 4.064609e-02
2004.53, 37.5608, -74.7177, 48, 1.657602e-02
2004.53, 37.6498, -74.7388, 47, 6.521273e-03
2004.53, 37.7298, -74.7177, 43, 1.687846e-03
2004.53, 37.1522, -74.782, 64, 0.000000e+00
2004.53, 37.1032, -74.7812, 68, 2.076066e-04
2004.53, 37.0317, -74.8167, 57, 2.068464e-04
2004.53, 36.9848, -74.8053, 56, 0.000000e+00
2004.53, 36.8958, -74.7795, 58, 2.129253e-04
2004.52, 37.6882, -74.6307, 53, 5.488433e-03
2004.52, 37.6467, -74.54, 56, 2.145458e-03
2004.52, 37.6005, -74.549, 60, 1.689068e-03
2004.52, 37.5608, -74.4852, 63, 4.228047e-04
2004.53, 37.5602, -74.6077, 59, 4.228711e-04
2004.53, 37.558, -74.651, 55, 5.802678e-03
2004.53, 37.319, -74.7093, 56, 7.516177e-03
2004.53, 37.7362, -74.6492, 50, 2.846101e-02
2004.53, 37.8122, -74.6465, 45, 7.402852e-03
2004.53, 37.8513, -74.6175, 46, 1.612666e-02
2004.53, 37.9032, -74.4843, 51, 6.325217e-02
2004.53, 37.9463, -74.5468, 45, 1.547847e-02
2004.53, 37.9748, -74.4865, 48, 1.803772e-01
2004.53, 38.0178, -74.4115, 48, 1.548370e-02
2004.53, 38.1403, -74.2673, 39, 4.211557e-02
2004.53, 38.185, -74.2162, 55, 1.607162e-02
2004.53, 38.2672, -74.2852, 48, 3.686038e-01
2004.53, 38.2657, -74.2147, 49, 8.375973e-02
2004.53, 38.3123, -74.1787, 54, 2.182507e-01
2004.53, 38.3102, -74.2092, 51, 2.513550e-01
2004.53, 38.3553, -74.2433, 54, 1.238213e-01
2004.52, 38.1465, -74.1632, 62, 2.907165e-03
2004.52, 38.1462, -74.1078, 67, 8.755191e-04
2004.52, 37.9783, -74.2428, 68, 0.000000e+00
2004.52, 38.0183, -74.3165, 52, 4.083722e-02
2004.52, 37.9752, -74.3792, 54, 2.574399e-02
2004.52, 37.9445, -74.3823, 57, 6.828277e-03
2004.52, 37.854, -74.3538, 60, 1.717824e-02
2004.52, 37.8167, -74.3713, 65, 4.561640e-03
2004.52, 37.728, -74.4035, 62, 1.110082e-03
2004.52, 37.764, -74.5397, 52, 9.027175e-03
2004.52, 37.69, -74.5412, 48, 1.455694e-02
2004.52, 38.3133, -74.0868, 60, 1.514409e-03
2004.52, 38.2577, -73.9842, 65, 4.177349e-04
2004.52, 38.2743, -74.0462, 63, 0.000000e+00
2004.52, 38.2663, -74.1802, 58, 3.295478e-03
2004.52, 38.1837, -74.1797, 64, 8.871285e-04
2004.53, 38.3932, -74.113, 55, 1.271089e-02
2004.53, 38.4367, -74.1102, 51, 1.813905e-01
2004.53, 38.4372, -74.173, 48, 1.384113e-01
2004.53, 38.445, -74.21, 44, 6.750478e-02
2004.53, 38.4835, -74.1242, 49, 9.613864e-02
2004.53, 38.4822, -74.0558, 52, 5.216107e-01
2004.53, 38.4793, -74.0088, 51, 2.404493e-01
2004.53, 38.5232, -74.0462, 48, 1.744697e-01
2004.53, 38.524, -74.1037, 53, 5.615089e-02
2004.53, 38.524, -74.2132, 45, 7.628458e-02
2004.53, 38.5643, -74.112, 50, 7.057878e-03
2004.53, 38.563, -74.0677, 53, 5.862417e-03
2004.53, 38.5608, -74.0167, 51, 2.512377e-02
2004.53, 38.5675, -73.906, 51, 2.203683e-01
2004.53, 38.6068, -73.8692, 51, 1.486490e-01
2004.53, 38.6057, -73.9047, 48, 1.324876e-02
2004.53, 38.5945, -73.9567, 45, 8.838996e-02
2004.53, 38.5995, -73.9712, 46, 7.000197e-02
2004.53, 38.599, -74.0447, 48, 1.139601e-02
2004.53, 38.611, -74.1412, 47, 2.025063e-02
2004.53, 38.6447, -74.082, 46, 7.313477e-01
2004.53, 38.6452, -73.9417, 44, 1.825385e-01
2004.53, 38.646, -73.916, 42, 2.641751e-01
2004.53, 38.6435, -73.8812, 44, 3.889450e-02
2004.52, 38.6433, -73.7467, 54, 4.028194e-01
2004.52, 38.608, -73.7688, 56, 1.106527e+00
2004.52, 38.6027, -73.6383, 60, 2.086074e+00
2004.52, 38.5628, -73.6, 68, 1.142062e-03
2004.52, 38.5643, -73.7338, 59, 2.339768e+00
2004.52, 38.5248, -73.8032, 57, 1.684488e+00
2004.52, 38.5243, -73.6735, 64, 6.416210e-03
2004.52, 38.4798, -73.7042, 63, 1.289951e-02
2004.52, 38.4867, -73.7717, 58, 1.808233e+00
2004.52, 38.4862, -73.8147, 55, 1.137801e+00
2004.52, 38.4777, -73.8808, 57, 2.022751e-01
2004.52, 38.437, -73.915, 55, 2.466295e-01
2004.52, 38.432, -74.0008, 51, 2.920903e-02
2004.52, 38.3923, -73.8885, 63, 4.996658e-03
2004.52, 38.3987, -73.9467, 58, 2.052552e-02
2004.52, 38.3542, -73.913, 62, 6.453055e-04
2004.52, 38.3607, -73.974, 59, 6.530883e-04
2004.52, 38.361, -74.079, 58, 6.119080e-04
2004.52, 38.3168, -73.979, 63, 0.000000e+00
2004.52, 38.2785, -73.9562, 64, 2.473635e-03
2004.53, 38.7692, -73.6107, 54, 8.578550e-02
2004.54, 39.315, -73.4747, 46, 6.296626e-04
2004.53, 39.1023, -73.5535, 45, 2.707451e-03
2004.53, 39.1432, -73.4903, 46, 3.784947e-03
2004.54, 39.3098, -73.3507, 47, 2.034169e-04
2004.53, 38.9353, -73.616, 45, 2.692687e-03
2004.53, 38.9005, -73.6145, 43, 1.407797e-03
2004.53, 39.0197, -73.4788, 51, 1.484647e-03
2004.53, 39.0193, -73.5148, 49, 1.898381e-03
2004.53, 39.2698, -73.311, 53, 1.894578e-03
2004.54, 39.4325, -73.2067, 53, 0.000000e+00
2004.53, 38.6838, -73.7805, 50, 7.181351e-02
2004.53, 38.7193, -73.8143, 45, 7.553012e-02
2004.53, 38.7732, -73.7265, 46, 5.295775e-02
2004.53, 38.7735, -73.688, 50, 6.051422e-02
2004.53, 38.8108, -73.6385, 53, 2.817517e-02
2004.53, 38.8553, -73.5158, 55, 1.042900e-01
2004.53, 38.8928, -73.4102, 58, 4.983534e-01
2004.53, 38.8543, -73.4053, 66, 2.229230e-02
2004.53, 38.861, -73.3058, 70, 4.469331e-04
2004.53, 38.974, -73.2895, 63, 1.873086e-03
2004.53, 39.0198, -73.189, 69, 1.995118e-04
2004.53, 39.0202, -73.2195, 68, 0.000000e+00
2004.53, 39.0612, -73.3172, 59, 6.318177e-02
2004.53, 39.1465, -73.3493, 53, 3.166403e-03
2004.53, 39.1077, -73.319, 58, 3.208359e-02
2004.53, 39.1475, -73.2525, 58, 3.166065e-02
2004.53, 39.1178, -73.184, 64, 7.276128e-03
2004.53, 39.1457, -73.1498, 62, 1.141009e-02
2004.53, 39.1842, -73.1933, 64, 4.059790e-03
2004.53, 39.2375, -73.1898, 60, 1.790421e-02
2004.53, 39.2252, -73.2422, 59, 1.040764e-02
2004.53, 39.27, -73.2152, 61, 4.104531e-03
